Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.74,5.98,0.07,90.22,2.9286236,0.231608,0.0790843,21.08,2.04,0.02,30.81
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.79,5.97,0.06,89.18,2.9082762,0.208554,0.0717105,20.9,2.05,0.02,30.66
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.41,6.01,0.06,90.82,2.8991105,0.200807,0.069265,21.53,2.07,0.02,31.33
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.2,6.0,0.07,89.66,2.9160504,0.220489,0.0756122,20.99,2.06,0.02,30.75
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.12,6.01,0.07,90.41,2.9273589,0.226388,0.0773352,21.22,2.05,0.02,30.88
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.44,6.02,0.06,90.82,2.9298401,0.231376,0.0789722,21.31,2.05,0.02,31.0
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.49,5.97,0.06,89.59,2.8986166,0.21834,0.0753256,21.21,2.06,0.02,30.91
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.97,6.08,0.08,92.78,2.9619064,0.2662,0.0898745,21.6,2.05,0.03,31.32
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.38,6.0,0.08,90.79,2.9250485,0.24005,0.082067,21.33,2.05,0.03,31.04
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.45,6.0,0.07,90.9,2.9252727,0.232514,0.0794846,21.35,2.05,0.02,31.07
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.65,6.04,0.07,91.2,2.9387052,0.237855,0.0809387,21.32,2.06,0.02,31.03
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.31,6.0,0.06,88.79,2.9193722,0.196658,0.0673631,20.66,2.06,0.02,30.41
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.74,6.08,0.06,91.37,2.9462919,0.243682,0.082708,21.29,2.06,0.02,31.01
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.39,5.98,0.05,90.93,2.916555,0.239851,0.0822378,21.39,2.05,0.02,31.18
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",66.98,6.2,0.06,96.39,3.011685,0.324201,0.1076477,22.24,2.06,0.02,32.01
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.06,6.05,0.06,91.68,2.9438216,0.242587,0.0824055,21.42,2.06,0.02,31.14
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.6,6.06,0.06,91.21,2.9418519,0.242553,0.0824491,21.28,2.06,0.02,31.0
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.59,5.96,0.06,89.85,2.8943906,0.222422,0.0768459,21.28,2.06,0.02,31.04
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.93,6.12,0.07,93.92,2.9707356,0.275678,0.0927979,21.86,2.06,0.02,31.62
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",66.15,6.27,0.19,95.28,2.9624777,0.223642,0.0754915,22.33,2.12,0.06,32.16
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.6,6.07,0.07,91.26,2.9479322,0.242657,0.0823143,21.24,2.06,0.02,30.96
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.14,6.14,0.08,92.89,2.943015,0.258597,0.0878681,21.79,2.09,0.03,31.56
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.5,6.08,0.07,92.38,2.9412629,0.250356,0.0851185,21.59,2.07,0.02,31.41
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",67.48,6.27,0.08,96.98,3.0308596,0.331557,0.1093937,22.26,2.07,0.03,32.0
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.34,6.11,0.07,85.92,3.0069032,0.310594,0.1032936,18.74,2.03,0.02,28.57
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.42,5.85,0.08,84.74,2.8839889,0.212111,0.0735478,19.56,2.03,0.03,29.38
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.5,5.83,0.06,85.55,2.8674846,0.215095,0.0750117,20.05,2.03,0.02,29.83
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.32,5.9,0.08,86.54,2.8903905,0.195957,0.067796,20.18,2.04,0.03,29.94
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",85.09,6.77,0.09,115.14,2.9428695,0.195579,0.0664586,28.91,2.3,0.03,39.13
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.84,6.17,0.09,90.21,2.9004865,0.172922,0.0596183,21.32,2.13,0.03,31.1
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.78,5.89,0.07,87.82,2.8795273,0.190185,0.0660473,20.76,2.05,0.02,30.5
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.18,5.87,0.06,88.09,2.8645751,0.204109,0.0712528,21.01,2.05,0.02,30.75
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.13,6.03,0.07,91.69,2.9340875,0.219587,0.07484,21.52,2.06,0.02,31.25
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.53,5.88,0.06,88.62,2.8757454,0.204698,0.0711808,21.05,2.04,0.02,30.82
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.46,5.89,0.06,89.46,2.8773317,0.222381,0.0772872,21.36,2.05,0.02,31.09
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.62,5.9,0.07,88.73,2.8723758,0.209949,0.0730925,21.1,2.05,0.02,30.89
