Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.39,1.18,0.02,48.24,2.6241683,0.10628,0.0405005,18.06,0.45,0.01,18.38
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.54,1.2,0.01,50.37,2.6554449,0.138273,0.0520715,18.66,0.45,0.0,18.97
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.31,1.21,0.02,48.17,2.6808594,0.113703,0.0424129,17.65,0.45,0.01,17.97
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.72,1.18,0.02,47.54,2.6170836,0.09498,0.0362923,17.85,0.45,0.01,18.17
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.56,1.19,0.02,49.38,2.6334411,0.121444,0.0461161,18.44,0.45,0.01,18.75
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.08,1.19,0.01,48.91,2.6233522,0.113838,0.0433941,18.33,0.45,0.0,18.64
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.35,1.18,0.02,46.2,2.6732391,0.146769,0.0549031,16.96,0.44,0.01,17.28
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.14,1.16,0.02,45.97,2.6085279,0.101204,0.0387974,17.3,0.44,0.01,17.62
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.56,1.17,0.03,46.39,2.6327718,0.083082,0.0315569,17.3,0.44,0.01,17.62
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.76,1.17,0.02,46.59,2.6304316,0.082747,0.0314576,17.4,0.44,0.01,17.71
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.31,1.16,0.01,48.13,2.6143812,0.103521,0.0395968,18.1,0.44,0.0,18.41
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.13,1.16,0.02,47.96,2.5911174,0.092356,0.0356433,18.19,0.45,0.01,18.51
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.96,1.17,0.01,47.78,2.6220928,0.091061,0.0347284,17.91,0.45,0.0,18.22
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.74,1.17,0.01,47.56,2.5985787,0.087545,0.0336896,17.99,0.45,0.0,18.3
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.86,1.16,0.03,47.69,2.5684544,0.08584,0.0334209,18.24,0.45,0.01,18.57
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.79,1.17,0.02,47.61,2.5919921,0.088175,0.0340182,18.05,0.45,0.01,18.37
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.07,1.19,0.03,47.91,2.6411363,0.093881,0.0355457,17.82,0.45,0.01,18.14
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.55,1.19,0.02,48.4,2.6729058,0.106881,0.0399868,17.79,0.45,0.01,18.11
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.53,1.18,0.01,49.36,2.6535242,0.119076,0.0448747,18.29,0.44,0.0,18.6
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.48,1.18,0.02,48.32,2.6389141,0.090101,0.0341432,17.99,0.45,0.01,18.31
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.93,1.18,0.01,47.76,2.655066,0.091701,0.0345381,17.68,0.44,0.0,17.99
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.25,1.19,0.02,52.1,2.6608175,0.16536,0.0621463,19.26,0.45,0.01,19.58
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.02,1.18,0.02,48.85,2.622116,0.102456,0.0390738,18.31,0.45,0.01,18.63
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.09,1.2,0.02,50.93,2.679708,0.140459,0.0524158,18.69,0.45,0.01,19.01
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.44,1.19,0.02,50.3,2.6560301,0.13751,0.0517728,18.61,0.45,0.01,18.94
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.98,1.18,0.01,48.8,2.6176424,0.098805,0.0377458,18.33,0.45,0.0,18.64
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.05,1.19,0.02,48.88,2.6491148,0.112831,0.042592,18.14,0.45,0.01,18.45
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.73,1.19,0.02,49.55,2.6282519,0.122948,0.0467794,18.54,0.45,0.01,18.85
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.95,1.2,0.02,48.79,2.6770729,0.117333,0.0438288,17.91,0.45,0.01,18.23
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.81,1.18,0.02,48.64,2.6165657,0.119524,0.0456797,18.27,0.45,0.01,18.59
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.46,1.18,0.02,48.28,2.6130534,0.105547,0.0403922,18.16,0.45,0.01,18.48
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.85,1.2,0.02,50.7,2.6767639,0.15601,0.0582831,18.62,0.45,0.01,18.94
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.55,1.2,0.02,48.4,2.6508266,0.126165,0.0475946,17.94,0.45,0.01,18.26
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.19,1.2,0.02,49.03,2.6691472,0.125788,0.0471267,18.05,0.45,0.01,18.37
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.77,1.21,0.02,49.61,2.6956082,0.126349,0.0468722,18.09,0.45,0.01,18.4
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.19,0.02,48.06,2.643042,0.103077,0.0389994,17.87,0.45,0.01,18.18
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.88,1.2,0.02,48.72,2.6597328,0.106287,0.0399615,18.0,0.45,0.01,18.32
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.68,1.2,0.03,48.53,2.6433199,0.105749,0.0400061,18.04,0.45,0.01,18.36
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.57,1.19,0.02,48.4,2.6192438,0.117942,0.045029,18.16,0.45,0.01,18.48
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.11,1.19,0.02,45.97,2.6925087,0.146785,0.0545161,16.75,0.44,0.01,17.07
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.82,1.16,0.02,45.65,2.5854798,0.096708,0.0374043,17.34,0.45,0.01,17.66
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.89,1.17,0.03,46.75,2.6222284,0.082949,0.031633,17.5,0.45,0.01,17.83
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.6,1.15,0.02,47.41,2.5580667,0.078096,0.0305293,18.22,0.45,0.01,18.53
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.79,1.16,0.02,47.6,2.5912407,0.08031,0.0309929,18.06,0.45,0.01,18.37
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.34,1.18,0.02,47.17,2.6390249,0.082865,0.0313999,17.56,0.45,0.01,17.87
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.17,0.02,48.07,2.6097179,0.095452,0.0365756,18.1,0.45,0.01,18.42
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.66,1.17,0.02,47.49,2.604437,0.087823,0.0337205,17.92,0.45,0.01,18.23
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.61,1.18,0.01,48.43,2.6480932,0.105071,0.039678,17.98,0.45,0.0,18.29
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.31,1.16,0.02,48.13,2.5897309,0.104996,0.0405432,18.27,0.45,0.01,18.58
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.46,1.18,0.02,48.29,2.6260717,0.113562,0.0432441,18.07,0.45,0.01,18.39
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.72,1.17,0.02,47.54,2.6164341,0.096556,0.0369037,17.86,0.45,0.01,18.17
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.57,1.19,0.02,47.41,2.6498972,0.097419,0.0367633,17.57,0.45,0.01,17.89
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.07,1.17,0.01,48.88,2.6108035,0.109537,0.0419553,18.41,0.45,0.0,18.72
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.19,1.19,0.02,51.03,2.6501204,0.135785,0.0512373,18.94,0.45,0.01,19.26
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.84,1.17,0.02,47.66,2.5852568,0.090667,0.0350708,18.12,0.45,0.01,18.44
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.43,1.18,0.01,48.26,2.6334678,0.101197,0.0384273,18.01,0.45,0.0,18.33
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.4,1.18,0.02,48.24,2.6096197,0.095886,0.0367433,18.16,0.45,0.01,18.49
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.26,1.18,0.02,49.09,2.630708,0.113398,0.0431055,18.34,0.45,0.01,18.66
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.23,1.18,0.02,48.04,2.6182187,0.102325,0.0390819,18.04,0.45,0.01,18.35
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.02,1.17,0.02,47.84,2.6085316,0.087835,0.0336722,18.03,0.45,0.01,18.34
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.18,0.02,48.06,2.5923828,0.102777,0.0396458,18.22,0.46,0.01,18.54
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.37,1.19,0.03,51.21,2.6560608,0.170733,0.0642805,18.96,0.45,0.01,19.28
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.91,1.19,0.02,47.75,2.6344403,0.106469,0.0404143,17.81,0.45,0.01,18.13
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.21,1.19,0.02,48.04,2.6482657,0.103901,0.0392336,17.83,0.45,0.01,18.14
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.58,1.19,0.02,50.42,2.6418111,0.145994,0.0552628,18.77,0.45,0.01,19.09
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.38,1.2,0.02,49.23,2.6593817,0.118814,0.0446773,18.19,0.45,0.01,18.51
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.07,1.19,0.03,48.92,2.6496385,0.105635,0.0398677,18.14,0.45,0.01,18.46
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.86,1.18,0.01,47.7,2.6350768,0.099692,0.0378327,17.78,0.45,0.0,18.1
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.9,1.23,0.02,51.78,2.7496892,0.171659,0.0624285,18.51,0.45,0.01,18.83
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.03,1.2,0.02,47.87,2.6687385,0.110075,0.0412461,17.62,0.45,0.01,17.94
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.35,1.19,0.02,48.18,2.608797,0.103041,0.0394975,18.15,0.46,0.01,18.47
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.99,1.19,0.02,48.8,2.6347854,0.118088,0.0448188,18.21,0.45,0.01,18.52
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.1,1.17,0.03,45.95,2.6463317,0.146426,0.0553317,17.04,0.44,0.01,17.36
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.4,1.18,0.03,46.25,2.6489836,0.108966,0.041135,17.14,0.45,0.01,17.46
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.63,1.15,0.02,46.42,2.5617375,0.080855,0.0315626,17.81,0.45,0.01,18.12
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.17,1.15,0.02,46.99,2.5748619,0.081569,0.031679,17.93,0.45,0.01,18.25
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.95,1.17,0.02,46.77,2.6384335,0.085381,0.0323605,17.42,0.44,0.01,17.73
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.06,1.17,0.02,47.88,2.6018094,0.095795,0.0368186,18.09,0.45,0.01,18.4
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.29,1.17,0.02,47.11,2.6046234,0.087451,0.0335753,17.77,0.45,0.01,18.09
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.64,1.18,0.01,47.46,2.6448915,0.08947,0.0338275,17.63,0.45,0.0,17.94
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.44,1.18,0.03,48.29,2.6282407,0.099477,0.0378493,18.05,0.45,0.01,18.37
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.09,1.17,0.02,47.91,2.579224,0.088478,0.0343041,18.26,0.45,0.01,18.58
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.59,1.16,0.02,47.43,2.5895793,0.085338,0.0329544,17.99,0.45,0.01,18.32
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.93,1.19,0.02,48.76,2.65515,0.107549,0.0405058,18.05,0.45,0.01,18.36
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.7,1.18,0.01,47.53,2.6312787,0.093378,0.0354877,17.75,0.45,0.0,18.06
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.9,1.2,0.01,49.73,2.6814031,0.124908,0.0465831,18.24,0.45,0.0,18.55
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.64,1.18,0.01,50.46,2.6274222,0.145077,0.0552165,18.89,0.45,0.0,19.21
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.61,1.17,0.02,49.43,2.6016995,0.121514,0.0467056,18.68,0.45,0.01,19.0
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.06,1.18,0.03,48.88,2.6050674,0.101383,0.0389176,18.45,0.45,0.01,18.76
