Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.77,5.51,0.03,78.06,2.7196409,0.058882,0.0216507,19.04,2.03,0.01,28.7
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.38,5.58,0.04,78.92,2.7632297,0.080238,0.0290378,18.96,2.02,0.01,28.56
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.83,5.52,0.02,76.99,2.7298628,0.059487,0.0217912,18.62,2.02,0.01,28.2
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.6,5.47,0.03,77.84,2.6977863,0.058781,0.0217886,19.13,2.03,0.01,28.85
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.59,5.51,0.02,77.96,2.7216011,0.069555,0.0255566,18.96,2.02,0.01,28.64
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.81,5.57,0.03,78.32,2.7402868,0.057995,0.0211638,18.91,2.03,0.01,28.58
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.74,5.58,0.03,78.38,2.7441079,0.057227,0.0208545,18.85,2.03,0.01,28.56
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.44,5.5,0.02,77.85,2.7181895,0.06382,0.0234789,18.92,2.02,0.01,28.64
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.79,5.57,0.02,78.31,2.7440721,0.059477,0.0216747,18.87,2.03,0.01,28.54
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.02,5.53,0.03,78.51,2.7164782,0.059382,0.0218599,19.15,2.04,0.01,28.9
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.48,5.55,0.02,77.88,2.7430141,0.059448,0.0216725,18.77,2.02,0.01,28.39
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.79,6.45,0.02,90.02,3.2307201,0.555172,0.1718416,18.2,2.0,0.01,27.86
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.55,5.95,0.04,85.01,2.9525587,0.276951,0.0938003,19.15,2.02,0.01,28.79
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.59,5.58,0.02,80.04,2.7650104,0.113742,0.0411362,19.38,2.02,0.01,28.95
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.16,5.59,0.03,78.65,2.7555593,0.086125,0.031255,18.93,2.03,0.01,28.54
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.96,5.53,0.02,77.29,2.7421564,0.070899,0.0258552,18.58,2.02,0.01,28.19
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.75,5.5,0.02,76.95,2.7282675,0.051554,0.0188962,18.6,2.02,0.01,28.2
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.87,5.53,0.03,77.14,2.7354551,0.052694,0.0192633,18.6,2.02,0.01,28.2
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.64,5.46,0.02,77.81,2.70721,0.076808,0.0283716,19.07,2.02,0.01,28.74
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.88,5.45,0.04,76.86,2.6918804,0.048798,0.0181278,18.9,2.02,0.01,28.55
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.61,5.52,0.04,76.86,2.7325976,0.061419,0.0224764,18.52,2.02,0.01,28.13
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.08,5.55,0.03,77.47,2.7559804,0.053035,0.0192436,18.53,2.01,0.01,28.11
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.98,5.51,0.04,77.18,2.7188281,0.052737,0.019397,18.75,2.03,0.01,28.39
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.15,5.52,0.02,77.34,2.7294082,0.053432,0.0195764,18.74,2.02,0.01,28.34
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.91,5.58,0.04,78.54,2.761358,0.065782,0.0238223,18.8,2.02,0.01,28.44
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.88,5.45,0.03,76.72,2.685737,0.060738,0.022615,18.94,2.03,0.01,28.57
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.33,5.54,0.03,78.54,2.7433895,0.085994,0.0313459,19.07,2.02,0.01,28.63
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.22,5.57,0.03,78.85,2.7574941,0.081767,0.0296526,18.94,2.02,0.01,28.59
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.96,5.53,0.03,78.35,2.7419309,0.074124,0.0270335,18.95,2.02,0.01,28.57
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.37,5.51,0.01,77.75,2.7231336,0.058336,0.0214224,18.86,2.02,0.0,28.55
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.92,5.53,0.03,78.19,2.7234324,0.056918,0.0208994,19.06,2.03,0.01,28.71
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.03,5.59,0.03,77.52,2.7655611,0.06399,0.0231382,18.45,2.02,0.01,28.03
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.28,5.51,0.02,77.32,2.7253074,0.072582,0.0266326,18.82,2.02,0.01,28.37
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.28,5.54,0.02,77.49,2.7337414,0.05586,0.0204335,18.76,2.03,0.01,28.35
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.76,5.5,0.03,78.13,2.7136384,0.057453,0.0211719,19.07,2.03,0.01,28.79
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.61,5.54,0.02,78.05,2.7351861,0.05606,0.0204959,18.87,2.03,0.01,28.54
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.32,5.65,0.04,81.22,2.7967461,0.121326,0.0433811,19.42,2.02,0.01,29.04
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.26,5.56,0.03,78.77,2.7403725,0.077182,0.0281648,19.07,2.03,0.01,28.74
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.18,5.62,0.01,78.06,2.7837988,0.065313,0.0234618,18.38,2.02,0.0,28.04
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.06,5.48,0.02,77.11,2.707243,0.059042,0.0218089,18.86,2.02,0.01,28.48
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.39,5.57,0.02,77.79,2.7471613,0.059632,0.0217068,18.71,2.03,0.01,28.32
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.57,5.55,0.03,78.93,2.727024,0.070593,0.0258865,19.28,2.04,0.01,28.94
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.78,5.5,0.03,78.05,2.7078259,0.064017,0.0236415,19.12,2.03,0.01,28.82
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.65,5.66,0.03,78.64,2.7906483,0.054053,0.0193693,18.51,2.03,0.01,28.18
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.98,6.37,0.03,90.05,3.1938661,0.554369,0.173573,18.47,1.99,0.01,28.19
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.11,5.95,0.03,85.56,2.9511192,0.266861,0.090427,19.35,2.02,0.01,28.99
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.83,5.63,0.02,79.72,2.7943547,0.111898,0.0400443,18.91,2.01,0.01,28.53
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.03,5.6,0.03,79.66,2.767235,0.08438,0.0304925,19.16,2.02,0.01,28.79
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.02,5.56,0.03,78.8,2.7560251,0.075155,0.0272693,18.88,2.02,0.01,28.59
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.41,5.52,0.03,78.01,2.7348269,0.062164,0.0227305,18.8,2.02,0.01,28.52
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.65,5.49,0.04,78.1,2.7056974,0.050282,0.0185837,19.09,2.03,0.01,28.87
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.54,5.47,0.03,77.86,2.7002879,0.055745,0.0206441,19.09,2.03,0.01,28.83
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.55,5.5,0.03,77.95,2.7251322,0.059654,0.0218903,18.92,2.02,0.01,28.6
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.38,5.46,0.03,77.61,2.7043387,0.054226,0.0200515,19.0,2.02,0.01,28.7
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.99,5.56,0.04,78.64,2.7424239,0.049551,0.0180683,18.96,2.03,0.01,28.68
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.47,5.53,0.04,78.15,2.7336574,0.052465,0.0191922,18.83,2.02,0.01,28.59
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.68,5.52,0.02,78.38,2.735502,0.05528,0.0202084,18.89,2.02,0.01,28.65
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.14,5.53,0.03,78.97,2.7342908,0.063723,0.0233051,19.07,2.02,0.01,28.88
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.1,5.49,0.02,78.7,2.7125113,0.063807,0.0235232,19.21,2.02,0.01,29.01
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.83,5.52,0.02,78.64,2.7345469,0.07078,0.0258836,18.95,2.02,0.01,28.76
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.87,5.6,0.02,79.96,2.7654036,0.077497,0.0280238,19.12,2.03,0.01,28.91
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.68,5.53,0.02,78.34,2.7288671,0.054207,0.0198643,18.94,2.03,0.01,28.71
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.09,5.55,0.03,79.91,2.7250935,0.064051,0.0235041,19.48,2.04,0.01,29.32
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.04,5.64,0.03,81.04,2.7819832,0.085541,0.0307482,19.42,2.03,0.01,29.13
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.69,5.58,0.02,79.32,2.7417429,0.053484,0.0195073,19.22,2.04,0.01,28.93
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.73,5.63,0.02,79.75,2.7741491,0.055669,0.0200671,19.01,2.03,0.01,28.75
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.22,5.68,0.03,80.37,2.7937166,0.067318,0.0240962,19.05,2.03,0.01,28.77
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.56,5.59,0.02,80.33,2.7433288,0.071937,0.0262225,19.52,2.04,0.01,29.28
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.78,5.77,0.03,86.43,2.8491275,0.159814,0.0560923,20.63,2.03,0.01,30.34
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.92,5.61,0.04,78.78,2.7701469,0.064847,0.0234092,18.74,2.03,0.01,28.44
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.54,5.5,0.03,78.02,2.7215357,0.058952,0.0216613,18.94,2.02,0.01,28.67
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.02,5.59,0.03,78.87,2.7678705,0.075153,0.0271519,18.79,2.02,0.01,28.49
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.16,5.58,0.02,78.08,2.7713159,0.060202,0.0217233,18.46,2.01,0.01,28.17
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.91,5.51,0.02,79.33,2.71998,0.075971,0.0279307,19.45,2.03,0.01,29.17
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.86,5.53,0.03,78.29,2.72866,0.060762,0.0222681,19.01,2.03,0.01,28.69
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.59,5.48,0.02,77.86,2.7156282,0.056406,0.0207709,19.0,2.02,0.01,28.67
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.7,5.58,0.03,78.4,2.7581596,0.06356,0.0230444,18.74,2.02,0.01,28.42
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",59.8,6.45,0.04,91.65,3.2337196,0.555274,0.1717137,18.49,1.99,0.01,28.34
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.42,5.96,0.02,86.36,2.9547633,0.292199,0.0988908,19.43,2.02,0.01,29.23
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.3,5.67,0.03,81.81,2.8160725,0.142433,0.0505786,19.28,2.01,0.01,29.05
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.51,5.56,0.02,79.3,2.749207,0.074934,0.0272566,19.1,2.02,0.01,28.84
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.61,5.53,0.03,78.26,2.7354007,0.058051,0.0212221,18.87,2.02,0.01,28.61
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.58,5.5,0.04,78.23,2.7276017,0.05863,0.0214951,18.91,2.02,0.01,28.68
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.52,5.49,0.03,78.03,2.7226229,0.059929,0.0220115,18.92,2.02,0.01,28.66
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.5,5.5,0.03,77.97,2.7160873,0.058207,0.0214305,18.96,2.02,0.01,28.71
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.35,5.54,0.03,77.85,2.7480911,0.056619,0.020603,18.69,2.02,0.01,28.33
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.57,5.58,0.02,78.42,2.766795,0.055933,0.0202158,18.64,2.02,0.01,28.34
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.39,5.5,0.03,78.98,2.7261174,0.075053,0.0275311,19.22,2.02,0.01,28.97
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.15,5.48,0.01,77.54,2.7080942,0.053741,0.0198446,18.89,2.02,0.0,28.63
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.96,5.5,0.04,78.64,2.7145471,0.051952,0.0191384,19.14,2.03,0.01,28.97
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.79,5.55,0.03,78.59,2.7493139,0.055621,0.0202309,18.84,2.02,0.01,28.59
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.9,5.51,0.03,78.44,2.7158282,0.060497,0.0222757,19.11,2.03,0.01,28.88
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.31,5.52,0.04,77.78,2.72854,0.057167,0.0209515,18.8,2.02,0.01,28.51
