Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.96,1.15,0.02,43.79,2.5632404,0.036703,0.014319,16.76,0.45,0.01,17.08
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.8,1.16,0.02,43.62,2.5912727,0.029842,0.0115163,16.52,0.45,0.01,16.83
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.31,1.14,0.02,44.11,2.5429283,0.025596,0.0100656,17.03,0.45,0.01,17.35
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.23,1.16,0.02,44.06,2.545529,0.029637,0.0116428,16.98,0.46,0.01,17.31
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.34,1.15,0.02,44.15,2.5796672,0.035045,0.0135851,16.8,0.45,0.01,17.11
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.14,1.16,0.01,43.95,2.6041076,0.032125,0.0123363,16.57,0.45,0.0,16.88
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.15,1.15,0.01,43.96,2.5623439,0.037996,0.0148286,16.84,0.45,0.0,17.16
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.52,1.14,0.01,44.3,2.5458321,0.030225,0.0118723,17.09,0.45,0.0,17.4
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.12,1.16,0.01,43.92,2.5934175,0.031463,0.0121319,16.63,0.45,0.0,16.94
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.04,1.14,0.01,44.83,2.5500571,0.044064,0.0172796,17.27,0.45,0.0,17.58
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.66,1.14,0.01,44.46,2.5466898,0.040967,0.0160864,17.14,0.45,0.0,17.46
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.23,1.15,0.02,44.03,2.5658593,0.031443,0.0122544,16.85,0.45,0.01,17.16
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.04,1.15,0.02,44.87,2.5693529,0.034711,0.0135096,17.14,0.45,0.01,17.46
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.33,1.15,0.02,44.14,2.5587227,0.032673,0.0127693,16.93,0.45,0.01,17.25
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.41,1.14,0.02,44.21,2.5547711,0.033904,0.0132709,16.99,0.45,0.01,17.3
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.08,1.16,0.02,45.88,2.5761704,0.060972,0.0236677,17.5,0.45,0.01,17.81
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.35,1.14,0.01,44.15,2.5407535,0.027586,0.0108574,17.06,0.45,0.0,17.38
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.57,1.14,0.01,44.35,2.5344907,0.034794,0.0137282,17.19,0.45,0.0,17.5
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.43,1.15,0.02,44.22,2.562531,0.029287,0.0114289,16.95,0.45,0.01,17.26
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.27,1.15,0.02,44.07,2.5509411,0.029035,0.0113821,16.96,0.45,0.01,17.28
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.7,1.15,0.01,44.5,2.554057,0.034855,0.0136469,17.11,0.45,0.0,17.42
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.31,1.16,0.01,44.11,2.6015111,0.03991,0.0153411,16.65,0.45,0.0,16.96
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",48.39,1.27,0.02,49.18,2.5134732,0.030774,0.0122436,19.25,0.51,0.01,19.57
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",70.84,1.96,0.01,71.76,2.6510353,0.032484,0.0122533,26.72,0.74,0.0,27.07
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",56.06,1.54,0.02,56.95,2.6202009,0.03327,0.0126975,21.4,0.59,0.01,21.73
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.68,1.14,0.02,44.48,2.5257665,0.032127,0.0127197,17.29,0.45,0.01,17.61
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.01,1.17,0.01,44.83,2.6272425,0.043217,0.0164496,16.75,0.45,0.0,17.06
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.73,1.14,0.02,44.54,2.5454432,0.032968,0.0129518,17.18,0.45,0.01,17.5
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.01,1.14,0.02,44.8,2.5370571,0.036378,0.0143387,17.35,0.45,0.01,17.66
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.26,1.16,0.02,45.07,2.578963,0.044081,0.0170925,17.16,0.45,0.01,17.48
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.22,1.15,0.02,46.03,2.5737768,0.049559,0.0192554,17.57,0.45,0.01,17.88
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.12,1.15,0.01,44.92,2.5356562,0.030358,0.0119724,17.4,0.45,0.0,17.72
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.68,1.17,0.01,44.49,2.6140837,0.038315,0.0146571,16.71,0.45,0.0,17.02
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.2,1.14,0.01,43.99,2.542027,0.036384,0.014313,16.99,0.45,0.0,17.31
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.66,1.15,0.01,43.48,2.5651986,0.024618,0.0095969,16.63,0.45,0.0,16.95
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.23,1.13,0.01,44.01,2.5048597,0.022273,0.0088919,17.26,0.45,0.0,17.57
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.2,1.13,0.02,44.01,2.526141,0.026969,0.010676,17.1,0.45,0.01,17.42
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.29,1.13,0.01,44.07,2.5316913,0.028986,0.0114493,17.1,0.45,0.0,17.41
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.39,1.16,0.02,45.21,2.5992399,0.049134,0.0189032,17.08,0.45,0.01,17.39
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.25,1.15,0.02,44.06,2.5777658,0.036177,0.0140342,16.78,0.45,0.01,17.09
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.37,1.15,0.02,44.17,2.5465139,0.030958,0.012157,17.03,0.45,0.01,17.35
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.18,1.13,0.01,43.97,2.5239354,0.024945,0.0098834,17.11,0.45,0.0,17.42
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.64,1.14,0.02,44.43,2.5504514,0.025848,0.0101347,17.11,0.45,0.01,17.42
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.94,1.14,0.01,44.73,2.5457312,0.039584,0.0155492,17.26,0.45,0.0,17.57
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.73,1.15,0.02,44.53,2.5580239,0.032319,0.0126344,17.1,0.45,0.01,17.41
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.48,1.14,0.02,45.28,2.5452319,0.047443,0.01864,17.48,0.45,0.01,17.79
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.5,1.14,0.01,44.31,2.5373555,0.029064,0.0114544,17.14,0.45,0.0,17.46
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.55,1.13,0.01,44.33,2.5161389,0.029853,0.0118646,17.31,0.45,0.0,17.62
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.59,1.14,0.02,44.38,2.5384164,0.028405,0.01119,17.17,0.45,0.01,17.48
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.45,1.14,0.02,44.25,2.5406659,0.029214,0.0114986,17.1,0.45,0.01,17.42
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.94,1.15,0.02,43.75,2.5711329,0.02994,0.0116447,16.7,0.45,0.01,17.02
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.47,1.15,0.02,44.27,2.5608725,0.034807,0.0135919,16.97,0.45,0.01,17.29
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.62,1.16,0.02,45.46,2.6061413,0.056101,0.0215265,17.12,0.45,0.01,17.44
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.45,1.17,0.02,44.26,2.6018439,0.026676,0.0102527,16.7,0.45,0.01,17.01
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.06,1.13,0.01,43.84,2.5226987,0.031999,0.0126844,17.07,0.45,0.0,17.38
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.07,1.14,0.02,43.87,2.5456094,0.0547,0.021488,16.92,0.45,0.01,17.23
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.07,1.16,0.01,43.87,2.5921304,0.031356,0.0120966,16.62,0.45,0.0,16.92
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.86,1.15,0.01,43.66,2.5520831,0.02976,0.0116611,16.79,0.45,0.0,17.11
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.84,1.16,0.01,43.65,2.5789393,0.027071,0.010497,16.61,0.45,0.0,16.93
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.31,1.16,0.02,44.12,2.5890066,0.030065,0.0116126,16.73,0.45,0.01,17.04
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.64,1.15,0.02,44.45,2.5489737,0.035663,0.0139911,17.12,0.45,0.01,17.44
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.26,1.14,0.02,44.05,2.540662,0.02936,0.011556,17.03,0.45,0.01,17.34
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.41,1.15,0.01,44.21,2.5618332,0.037953,0.0148148,16.94,0.45,0.0,17.26
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.47,1.15,0.01,44.25,2.5495926,0.030054,0.0117878,17.05,0.45,0.0,17.36
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.53,1.14,0.01,44.33,2.5253087,0.03666,0.014517,17.24,0.45,0.0,17.55
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.18,1.14,0.01,43.97,2.5372054,0.032307,0.0127333,17.02,0.45,0.0,17.33
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.84,1.13,0.02,43.64,2.5096984,0.036782,0.0146559,17.07,0.45,0.01,17.39
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.94,1.15,0.01,43.75,2.5712659,0.032644,0.0126957,16.7,0.45,0.0,17.01
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.99,1.15,0.01,43.79,2.571391,0.025179,0.009792,16.72,0.45,0.0,17.03
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.68,1.15,0.01,43.49,2.5667086,0.031734,0.0123637,16.63,0.45,0.0,16.94
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.87,1.15,0.02,43.69,2.5782175,0.034536,0.0133953,16.63,0.45,0.01,16.95
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.99,1.16,0.02,43.8,2.5957379,0.029706,0.0114441,16.56,0.45,0.01,16.87
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.96,1.14,0.01,43.76,2.533995,0.027316,0.0107798,16.95,0.45,0.0,17.27
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.21,1.15,0.02,44.0,2.5556871,0.034984,0.0136887,16.91,0.45,0.01,17.22
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.66,1.15,0.01,43.48,2.5743903,0.02936,0.0114046,16.57,0.45,0.0,16.89
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.98,1.15,0.02,43.79,2.5687038,0.032004,0.0124592,16.73,0.45,0.01,17.05
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.01,1.14,0.02,43.81,2.5560332,0.028872,0.0112956,16.83,0.45,0.01,17.14
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.87,1.14,0.01,43.66,2.5442117,0.029725,0.0116834,16.85,0.45,0.0,17.16
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.02,1.14,0.02,43.81,2.5362542,0.034848,0.0137399,16.96,0.45,0.01,17.27
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.25,1.15,0.02,44.07,2.5525053,0.032754,0.0128321,16.94,0.45,0.01,17.27
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.9,1.14,0.01,43.7,2.5359702,0.027649,0.0109027,16.92,0.45,0.0,17.23
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.98,1.15,0.02,43.78,2.5752615,0.031186,0.0121098,16.69,0.45,0.01,17.0
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.53,1.16,0.02,44.34,2.6074467,0.031334,0.0120171,16.69,0.44,0.01,17.01
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.32,1.14,0.02,44.12,2.5361583,0.027292,0.0107612,17.08,0.45,0.01,17.4
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.4,1.17,0.02,44.21,2.6051662,0.03025,0.0116115,16.66,0.45,0.01,16.97
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.58,1.14,0.02,44.37,2.5322048,0.03035,0.0119856,17.21,0.45,0.01,17.52
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.13,1.15,0.01,43.93,2.5549831,0.031274,0.0122404,16.88,0.45,0.0,17.19
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.44,1.15,0.01,44.23,2.5572581,0.036717,0.014358,16.99,0.45,0.0,17.3
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.1,1.15,0.01,43.89,2.5779312,0.026422,0.0102493,16.72,0.45,0.0,17.03
